439;Avery492;Mike Pelletier;52193;10.51;2.88;0.5;Northwest Territories;Labels;0.39
440;Newell343;Mike Pelletier;52193;6.04;2.94;0.96;Northwest Territories;Pens  Art Supplies;0.58
441;RecycledEldonRegenerationJumboFile;Doug Bickford;52321;-37.52;12.28;6.13;Northwest Territories;Storage  Organization;0.57
442;SAFCOPlanMasterHeighAdjustableDraftingTableBase,43wx30dx3037h,Black;Doug Bickford;52321;5626.42;349.45;60.0;Northwest Territories;Tables;nan
443;CanonS750ColorInkjetPrinter;Susan Vittorini;52386;-188.58;120.97;26.3;Northwest Territories;Office Machines;0.38
444;PanasonicKP310HeavyDutyElectricPencilSharpener;Andrew Gjertsen;52807;204.74;21.98;2.87;Northwest Territories;Pens  Art Supplies;0.55
445;ATTBlackTrimlinePhone,Model210;Muhammed MacIntyre;52929;-90.14;15.99;9.4;Northwest Territories;Office Machines;0.49
446;Newell318;Muhammed MacIntyre;52929;-6.53;2.78;1.25;Northwest Territories;Pens  Art Supplies;0.59
447;StaplesPenStyleLiquidStixAssortedyellow,pink,green,blue,orange,5Pack;Muhammed MacIntyre;52929;7.34;6.47;1.22;Northwest Territories;Pens  Art Supplies;0.4
448;StaplesVinylCoatedPaperClips;Muhammed MacIntyre;52929;19.68;3.93;0.99;Northwest Territories;Rubber Bands;0.39
449;3MPolarizingTaskLampwithClampArm,LightGray;Jim Radford;52964;828.27;136.98;24.49;Northwest Territories;Office Furnishings;0.59
450;Avery491;Bryan Davis;53156;56.44;4.13;0.99;Northwest Territories;Labels;0.39
451;FellowesBlackPlasticCombBindings;Anthony Johnson;53511;-243.24;5.81;8.49;Northwest Territories;Binders and Binder Accessories;0.39
452;EldonExpressionsDeskAccessory,WoodPencilHolder,Oak;Anthony Johnson;53511;-53.62;9.65;6.22;Northwest Territories;Office Furnishings;0.55
453;OSullivan3ShelfHeavyDutyBookcases;Doug Bickford;53797;-213.32;58.14;36.61;Northwest Territories;Bookcases;0.61
454;T18;Carlos Daly;53990;1411.03;110.99;2.5;Northwest Territories;Telephones and Communication;0.57
455;Sanyo2.5CubicFootMidSizeOfficeRefrigerators;Don Miller;54083;258.01;279.81;23.19;Northwest Territories;Appliances;0.59
456;HoneywellQuietcareHEPAAirCleaner;Don Jones;54274;328.0;78.65;13.99;Northwest Territories;Appliances;0.52
457;StaplesColoredBarComputerPaper;Chad Cunningham;54276;299.59;35.44;4.92;Northwest Territories;Paper;0.38
458;Boston16765MiniStandUpBatteryPencilSharpener;Ralph Arnett;54528;-85.91;11.66;8.99;Northwest Territories;Pens  Art Supplies;0.59
459;StaplesBatteryOperatedDesktopPencilSharpener;Ralph Arnett;54528;-6.38;10.48;2.89;Northwest Territories;Pens  Art Supplies;0.6
460;Eldon200ClassDeskAccessories;Nicole Hansen;54567;-61.59;6.28;5.41;Northwest Territories;Office Furnishings;0.53
461;Memorex80MinuteCDR,30Pack;Fred Wasserman;54628;115.54;22.98;1.99;Northwest Territories;Computer Peripherals;0.46
462;GlobalLeatherandOakExecutiveChair,Black;Bryan Mills;55298;-165.6;300.98;64.73;Northwest Territories;Chairs  Chairmats;0.56
463;DualLevel,SingleWidthFilingCarts;Ralph Arnett;55363;542.16;155.06;7.07;Northwest Territories;Storage  Organization;0.59
464;FellowesSmartDesign104KeyEnhancedKeyboard,PS2Adapter,Platinum;Doug Bickford;55366;-204.65;55.94;6.55;Northwest Territories;Computer Peripherals;0.68
465;WilsonJones1HangingDublLockRingBinders;Eugene Barchas;55715;16.65;5.28;2.99;Northwest Territories;Binders and Binder Accessories;0.37
466;MasterGiantFootDoorstop,SafetyYellow;Brad Eason;55875;39.29;7.59;4.0;Northwest Territories;Office Furnishings;0.42
467;PermaSTORALLHangingFileBox,1318Wx1214Dx1012H;Brad Eason;55875;-104.96;5.98;4.69;Northwest Territories;Storage  Organization;0.68
468;EpsonDFX8500DotMatrixPrinter;Dorothy Wardle;56453;-5572.39;2550.14;29.7;Northwest Territories;Office Machines;0.57
469;Xerox194;Ralph Knight;57127;171.82;55.48;14.3;Northwest Territories;Paper;0.37
470;SouthWesternBellFA970DigitalAnsweringMachinewithTimeDayStamp;Sylvia Foulston;57344;-71.03;28.99;8.59;Northwest Territories;Telephones and Communication;0.56
471;Avery493;Neola Schneider;57509;101.13;4.91;0.5;Northwest Territories;Labels;0.36
472;BevisRoundBullnose29HighTableTop;Neola Schneider;57509;-202.58;259.71;66.67;Northwest Territories;Tables;0.61
473;GBCRecycledRegencyCompositionCovers;Grant Carroll;57600;584.15;59.78;10.29;Northwest Territories;Binders and Binder Accessories;0.39
474;Avery506;Grant Carroll;57600;85.81;4.13;0.5;Prince Edward Island;Labels;0.39
475;Xerox197;Grant Carroll;57600;-8.42;30.98;17.08;Prince Edward Island;Paper;0.4
476;EldonExpressionsWoodDeskAccessories,Oak;Julia West;58055;-56.45;7.38;5.21;Prince Edward Island;Office Furnishings;0.56
477;Xerox1935;Muhammed MacIntyre;58144;257.32;26.38;5.86;Prince Edward Island;Paper;0.39
478;PeelStickAddOnCornerPockets;Susan Vittorini;58150;-119.62;2.16;6.05;Prince Edward Island;Binders and Binder Accessories;0.37
479;EurekaTheBossCordlessRechargeableStickVac;Sylvia Foulston;58340;278.12;50.98;13.66;Prince Edward Island;Appliances;0.58
480;EldonWaveDeskAccessories;Doug Bickford;58368;-4.43;2.08;5.33;Prince Edward Island;Office Furnishings;0.43
481;Xerox1905;Doug Bickford;58368;-206.46;6.48;9.54;Prince Edward Island;Paper;0.37
482;FellowesBankersBoxStaxonsteelDrawerFileStackingSystem;Doug Bickford;58368;-76.11;64.98;6.88;Prince Edward Island;Storage  Organization;0.73
483;ExecutiveImpressions13ClairmontWallClock;Dorothy Badders;58434;268.32;19.23;6.15;Prince Edward Island;Office Furnishings;0.44
484;GlobalLeatherandOakExecutiveChair,Black;Henry Goldwyn;58626;673.77;300.98;64.73;Prince Edward Island;Chairs  Chairmats;0.56
485;GlobalTroyExecutiveLeatherLowBackTilter;Henry Goldwyn;58626;2608.72;500.98;26.0;Prince Edward Island;Chairs  Chairmats;0.6
486;VerbatimDVDRA,9.4GB,Rewritable,Type1,DS,DataLifePlus;Henry Goldwyn;58626;171.59;45.19;1.99;Prince Edward Island;Computer Peripherals;0.55
487;StaplesSlimLinePencilSharpener;Grant Carroll;58688;-41.87;11.97;5.81;Prince Edward Island;Pens  Art Supplies;0.6
488;PresstexFlexibleRingBinders;Chad Cunningham;59045;32.87;4.55;1.49;Prince Edward Island;Binders and Binder Accessories;0.35
489;Memorex4.7GBDVDRW,3Pack;Beth Thompson;59047;19.2;28.48;1.99;Prince Edward Island;Computer Peripherals;0.4
490;EldonImageSeriesBlackDeskAccessories;Beth Thompson;59047;-93.93;4.14;6.6;Prince Edward Island;Office Furnishings;0.49
491;Avery485;Andrew Gjertsen;59202;21.92;12.53;0.5;Prince Edward Island;Labels;0.38
492;DixonMyFirstTiconderogaPencil,2;Andrew Gjertsen;59202;7.45;5.85;2.27;Prince Edward Island;Pens  Art Supplies;0.56
493;GlobalAdaptabilitiesConferenceTables;Sylvia Foulston;59207;-945.56;280.98;81.98;Prince Edward Island;Tables;0.78
494;Kensington7OutletMasterPiecePowerCenter;Michelle Lonsdale;59234;2109.21;177.98;0.99;Prince Edward Island;Appliances;0.56
495;GlobalDeluxeStackingChair,Gray;Michelle Lonsdale;59234;11.46;50.98;14.19;Prince Edward Island;Chairs  Chairmats;0.56
496;Xerox1885;Cari Schnelling;59395;367.12;48.04;7.23;Prince Edward Island;Paper;0.37
497;Avery479;Henry Goldwyn;59558;37.73;2.61;0.5;Prince Edward Island;Labels;0.39
498;ATTBlackTrimlinePhone,Model210;Edward Hooks;59585;-110.93;15.99;9.4;Prince Edward Island;Office Machines;0.49
499;FellowesTwisterKit,GrayClear,3pkg;Brendan Dodson;59651;-196.06;8.04;8.94;Prince Edward Island;Binders and Binder Accessories;0.4
500;EldonPizzazDeskAccessories;Brendan Dodson;59651;-52.92;2.23;4.57;Prince Edward Island;Office Furnishings;0.41
501;GBCBindingcovers;Harold Engle;645;89.45;12.95;4.98;Prince Edward Island;Binders and Binder Accessories;0.4
502;HewlettPackardDeskjet5550ColorInkjetPrinter;Roy French;769;4.15;115.99;56.14;Prince Edward Island;Office Machines;0.4
503;TalkaboutT8367;Helen Abelman;773;324.93;65.99;8.99;Prince Edward Island;Telephones and Communication;0.56
504;LogitechAccessKeyboard;Guy Armstrong;1187;20.21;15.98;4.0;Prince Edward Island;Computer Peripherals;0.37
505;FellowesStrictlyBusinessDrawerFile,LetterLegalSize;Jennifer Braxton;2339;-120.45;140.85;19.99;Prince Edward Island;Storage  Organization;0.73
506;Newell336;Giulietta Baptist;3521;28.71;4.28;0.94;Prince Edward Island;Pens  Art Supplies;0.56
507;Conquest14CommercialHeavyDutyUprightVacuum,CollectionSystem,AccessoryKit;Jack Lebron;4007;112.36;56.96;13.22;Prince Edward Island;Appliances;0.56
508;TennscoSnapTogetherOpenShelvingUnits,StarterSetsandAddOnUnits;Jack Lebron;4007;-232.24;279.48;35.0;Prince Edward Island;Storage  Organization;0.8
509;GBCDocuBindP100ManualBindingMachine;Erica Bern;4416;2665.4;165.98;19.99;Prince Edward Island;Binders and Binder Accessories;0.4
510;Avery497;Erica Bern;4454;21.42;3.08;0.5;Prince Edward Island;Labels;0.37
511;SAFCOFoldingChairTrolley;Helen Abelman;5153;1467.82;128.24;12.65;Prince Edward Island;Chairs  Chairmats;nan
512;ManilaRecycledExtraHeavyweightClaspEnvelopes,6x9;Guy Armstrong;5446;44.1;10.98;4.8;Prince Edward Island;Envelopes;0.36
513;VerbatimDVDRA,5.2GB,Rewritable,Type1,DS;Helen Abelman;8131;191.29;29.89;1.99;Prince Edward Island;Computer Peripherals;0.5
514;KeytronicDesigner104KeyBlackKeyboard;Christopher Schild;8994;-580.32;40.48;19.99;Prince Edward Island;Computer Peripherals;0.77
515;Accessory31;Roy French;9027;458.98;35.99;0.99;Prince Edward Island;Telephones and Communication;0.35
516;Avanti4.4Cu.Ft.Refrigerator;Roy French;9216;-86.68;180.98;55.24;Prince Edward Island;Appliances;0.57
517;BushMissionPointeLibrary;Jennifer Braxton;9537;-382.38;150.98;66.27;Prince Edward Island;Bookcases;0.65
518;AccoPressboardCoverswithStorageHooks,1478x11,DarkBlue;Jennifer Braxton;9537;-149.09;3.81;5.44;Prince Edward Island;Binders and Binder Accessories;0.36
519;IbicoCoversforPlasticorWireBindingElements;Joy Smith;9574;-68.98;11.5;7.19;Prince Edward Island;Binders and Binder Accessories;0.4
520;BostonKSMultiSizeManualPencilSharpener;Evan Minnotte;10435;-14.31;22.99;8.99;Prince Edward Island;Pens  Art Supplies;0.57
521;HuntBOSTONVistaBatteryOperatedPencilSharpener,Black;Evan Minnotte;10435;-162.24;11.66;7.95;Prince Edward Island;Pens  Art Supplies;0.58
522;MartinYalePremierLetterOpener;Jenna Caffey;10851;-175.13;12.88;4.59;Prince Edward Island;Scissors, Rulers and Trimmers;0.82
523;RecycledPremiumRegencyCompositionCovers;Harold Engle;10852;-27.26;15.28;10.91;Prince Edward Island;Binders and Binder Accessories;0.36
524;AtlanticMetalsMobile5ShelfBookcases,CustomColors;Harold Engle;10852;3030.16;300.98;54.92;Prince Edward Island;Bookcases;0.55
525;i1000;Harold Engle;11269;354.96;65.99;5.99;Prince Edward Island;Telephones and Communication;0.58
526;Avery493;Harold Engle;11269;112.35;4.91;0.5;Prince Edward Island;Labels;0.36
527;FellowesSuperStorDrawer;Harold Engle;11269;-19.32;27.75;19.99;Prince Edward Island;Storage  Organization;0.67
528;RubbermaidClusterMatChairmats,MatSize66x60,Lip20x1190DegreeAngle;Hilary Holden;11362;569.57;110.98;13.99;Prince Edward Island;Office Furnishings;0.69
529;StaplesLetterOpener;Hilary Holden;11362;-119.66;2.18;5.0;Prince Edward Island;Scissors, Rulers and Trimmers;0.81
530;CanonPC1060PersonalLaserCopier;Hilary Holden;11362;-690.21;699.99;24.49;Prince Edward Island;Copiers and Fax;0.41
531;LX677;Hilary Holden;11362;424.14;110.99;8.99;Prince Edward Island;Telephones and Communication;0.57
532;AveryHiLiterFluorescentDeskStyleMarkers;Christopher Schild;11968;26.09;3.38;0.85;Prince Edward Island;Pens  Art Supplies;0.48
533;10418x912RecycledEnvelopes;Harold Engle;12293;119.64;8.74;1.39;Prince Edward Island;Envelopes;0.38
534;AccoSuedeGrainVinylRoundRingBinder;Greg Guthrie;12773;-4.61;2.78;1.49;Prince Edward Island;Binders and Binder Accessories;0.39
535;EldonImageSeriesBlackDeskAccessories;Greg Guthrie;12773;-49.6;4.14;6.6;Prince Edward Island;Office Furnishings;0.49
536;Xerox213;Greg Guthrie;12773;-77.18;6.48;7.86;Prince Edward Island;Paper;0.37
537;Newell342;Greg Guthrie;12773;-50.88;3.28;3.97;Prince Edward Island;Pens  Art Supplies;0.56
538;Staples10LaserInkjetEnvelopes,418x912,100Box;Guy Armstrong;12934;186.64;9.78;1.39;Prince Edward Island;Envelopes;0.39
539;Newell337;Guy Armstrong;12934;-66.35;3.28;3.97;Prince Edward Island;Pens  Art Supplies;0.56
540;GBCBindingcovers;Joy Smith;13120;82.59;12.95;4.98;Prince Edward Island;Binders and Binder Accessories;0.4
541;GBCStandardThermABindCovers;Joy Smith;13120;-17.37;24.92;12.98;Prince Edward Island;Binders and Binder Accessories;0.39
542;MicroInnovationsMicroDigitalWirelessKeyboardandMouse,Gray;Erica Bern;13604;1166.4;83.1;6.13;Prince Edward Island;Computer Peripherals;0.45
543;EldonClusterMatChairMatwithCordlessAntistaticProtection;Erica Bern;13604;-1396.22;90.98;56.2;Prince Edward Island;Office Furnishings;0.74
544;Xerox1985;Dan Reichenbach;13927;-21.41;6.48;5.16;Prince Edward Island;Paper;0.37
545;ZoomV.92V.44PCIInternalControllerlessFaxModem;Erica Bern;15044;167.37;39.99;10.25;Prince Edward Island;Computer Peripherals;0.55
546;GlobalLeatherandOakExecutiveChair,Black;Guy Armstrong;15139;636.2;300.98;64.73;Prince Edward Island;Chairs  Chairmats;0.56
547;TennscoLockers,Sand;Guy Armstrong;15139;-1163.21;20.98;45.0;Prince Edward Island;Storage  Organization;0.61
548;Xerox1920;Evan Minnotte;15463;-193.48;5.98;7.5;Prince Edward Island;Paper;0.4
549;Xerox1928;Joy Smith;15618;-34.98;5.28;6.26;Prince Edward Island;Paper;0.4
550;Xerox1939;Joy Smith;15618;26.27;18.97;9.54;Prince Edward Island;Paper;0.37
551;StarTAC7760;Joy Smith;15618;-11.4;65.99;3.99;Prince Edward Island;Telephones and Communication;0.59
552;MagnaVisualMagneticPictureHangers;Paul Gonzalez;16100;-115.54;4.82;5.72;Prince Edward Island;Office Furnishings;0.47
553;M3682;Filia McAdams;16320;176.87;125.99;8.08;Prince Edward Island;Telephones and Communication;0.57
554;Xerox1978;Joy Smith;16419;-103.65;5.78;5.67;Prince Edward Island;Paper;0.36
555;SauderForestHillsLibrary,WoodlandOakFinish;Greg Guthrie;17090;-443.78;140.98;36.09;Prince Edward Island;Bookcases;0.77
556;GlobalHighBackLeatherTilter,Burgundy;Greg Guthrie;17090;-1086.43;122.99;70.2;Prince Edward Island;Chairs  Chairmats;0.74
557;WireboundMessageBook,4perPage;Joy Smith;17315;64.01;5.43;0.95;Prince Edward Island;Paper;0.36
558;Memorex4.7GBDVDRW,3Pack;Joy Smith;17376;425.08;28.48;1.99;Prince Edward Island;Computer Peripherals;0.4
559;HooverWindTunnelPlusCanisterVacuum;Greg Guthrie;18210;2437.17;363.25;19.99;Prince Edward Island;Appliances;0.57
560;Newell335;Greg Guthrie;18210;12.58;2.88;0.7;Prince Edward Island;Pens  Art Supplies;0.56
561;ZoomV.92USBExternalFaxmodem;Jack Lebron;18273;-3.68;49.99;19.99;Prince Edward Island;Computer Peripherals;0.41
562;TelescopingAdjustableFloorLamp;Joy Smith;18788;-19.33;19.99;11.17;Prince Edward Island;Office Furnishings;0.6
563;WilsonJonesLedgerSize,PianoHingeBinder,2,Blue;Evan Minnotte;19042;54.9;40.98;7.47;Prince Edward Island;Binders and Binder Accessories;0.37
564;EldonExpressionsPunchedMetalWoodDeskAccessories,PewterCherry;Chuck Magee;19073;20.08;10.64;5.16;Prince Edward Island;Office Furnishings;0.57
565;PrangDrawingPencilSet;Chuck Magee;19073;5.81;2.78;1.34;Prince Edward Island;Pens  Art Supplies;0.45
566;Xerox1992;Filia McAdams;19365;-43.36;5.98;5.2;Prince Edward Island;Paper;0.36
567;TI36XSolarScientificCalculator;Jack Lebron;19617;270.69;23.99;6.3;Prince Edward Island;Office Machines;0.38
568;V3600Series;Jack Lebron;19617;-296.37;65.99;8.99;Prince Edward Island;Telephones and Communication;0.58
569;SharpAL1530CSDigitalCopier;Jack Lebron;20033;-1011.32;499.99;24.49;Prince Edward Island;Copiers and Fax;0.36
570;Hon4ShelfMetalBookcases;Harold Engle;21223;-144.43;100.98;26.22;Prince Edward Island;Bookcases;0.6
571;DeflectoEconoMatNonstudded,NoBevelMat;Harold Engle;21223;122.41;51.65;18.45;Prince Edward Island;Office Furnishings;0.65
572;LockUpEaselSpelBinder;Jack Lebron;21378;391.6;28.53;1.49;Prince Edward Island;Binders and Binder Accessories;0.38
573;U.S.Robotics56KInternetCallModem;Jack Lebron;21378;26.94;99.99;19.99;Prince Edward Island;Computer Peripherals;0.5
574;Boston1730StandUpElectricPencilSharpener;Frank Atkinson;21542;-27.34;21.38;8.99;Prince Edward Island;Pens  Art Supplies;0.59
575;BretfordCR4500SeriesSlimRectangularTable;Frank Atkinson;21542;715.18;348.21;84.84;Prince Edward Island;Tables;0.66
576;EuroProSharkStickMiniVacuum;Jack Lebron;22469;-678.63;60.98;49.0;Prince Edward Island;Appliances;0.59
577;Hon5100SeriesWoodTables;Jack Lebron;22469;40.32;290.98;69.0;Prince Edward Island;Tables;0.67
578;BelkinErgoBoardKeyboard;Evan Minnotte;22656;-77.89;30.98;6.5;Prince Edward Island;Computer Peripherals;0.64
579;RiverleafStikWithitDesignerNoteCubes;Joy Smith;22695;161.13;10.06;2.06;Prince Edward Island;Paper;0.39
580;ColoredgePosterFrame;Dan Reichenbach;23076;122.21;14.2;5.3;Prince Edward Island;Office Furnishings;0.46
581;8860;Jack Lebron;24038;82.04;65.99;5.26;Prince Edward Island;Telephones and Communication;0.56
582;Xerox1920;Frank Atkinson;24067;-79.35;5.98;7.5;Prince Edward Island;Paper;0.4
583;252;Frank Atkinson;24067;751.38;65.99;5.92;Prince Edward Island;Telephones and Communication;0.55
584;Sharp1540csDigitalLaserCopier;Erica Bern;24388;-704.66;549.99;49.0;Prince Edward Island;Copiers and Fax;0.35
585;HolmesReplacementFilterforHEPAAirCleaner,VeryLargeRoom,HEPAFilter;Jack Lebron;24451;-564.74;68.81;60.0;Prince Edward Island;Appliances;0.41
586;WilsonJonesImpactBinders;Filia McAdams;24806;-57.99;5.18;5.74;Prince Edward Island;Binders and Binder Accessories;0.36
587;GBCDocuBind200ManualBindingMachine;Jack Lebron;24965;580.15;420.98;19.99;Prince Edward Island;Binders and Binder Accessories;0.35
588;DeflectoSuperTrayUnbreakableStackableTray,Letter,Black;Jack Lebron;24965;330.63;29.18;8.55;Prince Edward Island;Office Furnishings;0.42
589;SanfordLiquidAccentHighlighters;Giulietta Baptist;25154;13.84;6.68;1.5;Prince Edward Island;Pens  Art Supplies;0.48
590;HolmesHarmonyHEPAAirPurifierfor17x20Room;Joy Smith;25315;3506.24;225.04;11.79;Prince Edward Island;Appliances;0.42
591;SANFORDLiquidAccentTankStyleHighlighters;Joy Smith;25315;4.34;2.84;0.93;Prince Edward Island;Pens  Art Supplies;0.54
592;HoniLevelComputerTrainingTable;Joy Smith;25315;-1048.25;31.76;45.51;Prince Edward Island;Tables;0.65
593;Eldon200ClassDeskAccessories,Burgundy;Greg Guthrie;25376;-31.83;6.28;5.29;Prince Edward Island;Office Furnishings;0.43
594;80MinuteCDRSpindle,100PackStaples;Carlos Soltero;26240;439.77;39.48;1.99;Prince Edward Island;Computer Peripherals;0.54
595;3MHangersWithCommandAdhesive;Carlos Soltero;26240;12.0;3.7;1.61;Prince Edward Island;Office Furnishings;0.44
596;XRackFileforHangingFolders;Harold Engle;26791;-48.2;11.29;5.03;Prince Edward Island;Storage  Organization;0.59
597;688;Erica Bern;28836;2342.21;195.99;4.2;Prince Edward Island;Telephones and Communication;0.6
598;IbicoEB19DualFunctionManualBindingSystem;Erica Bern;28836;170.08;172.99;19.99;Prince Edward Island;Binders and Binder Accessories;0.39
599;IBMMultiPurposeCopyPaper,812x11,Case;Hilary Holden;28995;73.19;30.98;5.76;Prince Edward Island;Paper;0.4
600;Southworth25CottonPremiumLaserPaperandEnvelopes;Hilary Holden;28995;80.92;19.98;8.68;Prince Edward Island;Paper;0.37
601;TimeportL7089;Jack Lebron;29121;575.33;125.99;7.69;Prince Edward Island;Telephones and Communication;0.58
602;SafcoContouredStackingChairs;Filia McAdams;29319;1151.69;238.4;24.49;Prince Edward Island;Chairs  Chairmats;nan
603;CanonPC428PersonalCopier;Filia McAdams;29319;983.55;199.99;24.49;Prince Edward Island;Copiers and Fax;0.46
604;StaplesStandardEnvelopes;Greg Guthrie;29382;78.96;5.68;1.39;Prince Edward Island;Envelopes;0.38
605;1212DiameterRoundWallClock;Greg Guthrie;29382;35.09;19.98;10.49;Prince Edward Island;Office Furnishings;0.49
606;LexmarkZ55seColorInkjetPrinter;Harold Engle;29445;415.55;90.97;28.0;Prince Edward Island;Office Machines;0.38
607;BinderClipsbyOIC;Philip Brown;29762;0.78;1.48;0.7;Prince Edward Island;Rubber Bands;0.37
608;Avanti4.4Cu.Ft.Refrigerator;Helen Abelman;30048;433.63;180.98;55.24;Prince Edward Island;Appliances;0.57
609;FellowesSmartSurgeTenOutletProtector,Platinum;Hilary Holden;30243;650.56;60.22;3.5;Prince Edward Island;Appliances;0.57
610;CanonPC428PersonalCopier;Hilary Holden;30243;340.88;199.99;24.49;Prince Edward Island;Copiers and Fax;0.46
611;AluminumDocumentFrame;Christopher Schild;30372;-7.39;12.22;2.85;Prince Edward Island;Office Furnishings;0.55
612;WausauPapersAstrobrightsColoredEnvelopes;Carlos Soltero;30499;5.66;5.98;2.5;Prince Edward Island;Envelopes;0.36
613;Newell312;Carlos Soltero;30499;42.34;5.84;1.2;Prince Edward Island;Pens  Art Supplies;0.55
614;PressboardCoverswithStorageHooks,912x11,LightBlue;Erica Bern;32199;-99.76;4.91;4.97;Prince Edward Island;Binders and Binder Accessories;0.38
615;CanonimageCLASS2200AdvancedCopier;Erica Bern;32199;-3061.82;3499.99;24.49;Prince Edward Island;Copiers and Fax;0.37
616;Newell312;Erica Bern;32199;-0.01;5.84;1.2;Prince Edward Island;Pens  Art Supplies;0.55
617;ChromcraftBullNoseWood48x96RectangularConferenceTables;Erica Bern;32327;-1430.45;550.98;147.12;Prince Edward Island;Tables;0.8
618;VerbatimDVDRA,9.4GB,Rewritable,Type1,DS,DataLifePlus;Joy Smith;32676;523.43;45.19;1.99;Prince Edward Island;Computer Peripherals;0.55
619;KF788;Joy Smith;32835;-19.44;45.99;4.99;Prince Edward Island;Telephones and Communication;0.56
620;ImationNeonMacFormatDiskettes,10Pack;Christopher Schild;32869;-82.83;8.12;2.83;Prince Edward Island;Computer Peripherals;0.77
621;DeflectoEconoMatNonstudded,NoBevelMat;Christopher Schild;32869;25.04;51.65;18.45;Prince Edward Island;Office Furnishings;0.65
622;SanfordLiquidAccentHighlighters;Christopher Schild;32869;-7.51;6.68;1.5;Prince Edward Island;Pens  Art Supplies;0.48
623;2180;Christopher Schild;32869;930.99;175.99;8.99;Prince Edward Island;Telephones and Communication;0.57
624;SharpAL1530CSDigitalCopier;Evan Minnotte;33763;-234.79;499.99;24.49;Prince Edward Island;Copiers and Fax;0.36
625;ExecutiveImpressions14ContractWallClock;Christopher Schild;34048;-10.74;22.23;3.63;Prince Edward Island;Office Furnishings;0.52
626;StaplesHighlightingMarkers;Greg Guthrie;34275;26.66;4.84;0.71;Prince Edward Island;Pens  Art Supplies;0.52
627;Boston19500MightyMiteElectricPencilSharpener;Harold Engle;34438;-30.72;20.15;8.99;Prince Edward Island;Pens  Art Supplies;0.58
628;Xerox1995;Philip Brown;34880;-62.43;6.48;5.19;Prince Edward Island;Paper;0.37
629;SelfAdhesiveRingBinderLabels;Carlos Soltero;34978;-269.91;3.52;6.83;Prince Edward Island;Binders and Binder Accessories;0.38
630;CatalogBinderswithExpandingPosts;Jennifer Braxton;35141;469.28;67.28;19.99;Prince Edward Island;Binders and Binder Accessories;0.4
631;StaplesPackagingLabels;Dan Reichenbach;35300;7.15;2.89;0.49;Prince Edward Island;Labels;0.38
632;DeflectoEconoMatStudded,NoBevelMatforLowPileCarpeting;Dan Reichenbach;35300;126.03;41.32;8.66;Prince Edward Island;Office Furnishings;0.76
633;RecycledDeskSaverLineWhileYouWereOutBook,512X4;Dan Reichenbach;35300;29.62;8.95;2.01;Prince Edward Island;Paper;0.39
634;934DiameterRoundWallClock;Carlos Soltero;35558;-22.12;13.79;8.78;Prince Edward Island;Office Furnishings;0.43
635;LogitechCordlessEliteDuo;Carlos Soltero;36293;250.47;100.98;7.18;Prince Edward Island;Computer Peripherals;0.4
636;Xerox220;Carlos Soltero;36293;-94.79;6.48;7.49;Prince Edward Island;Paper;0.37
637;LogitechCordlessEliteDuo;Giulietta Baptist;36516;51.3;100.98;7.18;Prince Edward Island;Computer Peripherals;0.4
638;CanonImageClassD660Copier;Jack Lebron;36677;-734.33;599.99;24.49;Prince Edward Island;Copiers and Fax;0.44
639;12ColoredShortPencils;Guy Armstrong;37185;-13.27;2.6;2.4;Prince Edward Island;Pens  Art Supplies;0.58
640;AveryLegal4RingBinder;Hilary Holden;37888;274.9;20.98;1.49;Prince Edward Island;Binders and Binder Accessories;0.35
641;HooverCommercialLightweightUprightVacuum;Jack Lebron;38310;-141.76;3.48;49.0;Prince Edward Island;Appliances;0.59
642;ColoredEnvelopes;Erica Bern;40327;-20.27;3.69;2.5;Prince Edward Island;Envelopes;0.39
643;Xerox1953;Erica Bern;40327;-123.87;4.28;5.74;Prince Edward Island;Paper;0.4
644;GBCDocuBind200ManualBindingMachine;Harold Engle;40480;3049.45;420.98;19.99;Prince Edward Island;Binders and Binder Accessories;0.35
645;DAXNaturalWoodTonePosterFrame;Harold Engle;40480;221.81;26.48;6.93;Prince Edward Island;Office Furnishings;0.49
646;StaplesStandardEnvelopes;Jim Sink;40800;26.11;5.68;1.39;Prince Edward Island;Envelopes;0.38
647;GBCPrepunchedPaper,19Hole,forBindingSystems,24lb;Jennifer Braxton;40835;-8.08;15.01;8.4;Prince Edward Island;Binders and Binder Accessories;0.39
648;KeytronicDesigner104KeyBlackKeyboard;Jennifer Braxton;40835;-326.97;40.48;19.99;Prince Edward Island;Computer Peripherals;0.77
649;RecycledEldonRegenerationJumboFile;Jennifer Braxton;40835;-6.68;12.28;6.13;Prince Edward Island;Storage  Organization;0.57
650;GBCStandardPlasticBindingSystemsCombs;Joy Smith;40871;-5.53;8.85;5.6;Prince Edward Island;Binders and Binder Accessories;0.36
651;OfficeStarFlexBackScooterChairwithWhiteFrame;Joy Smith;40871;-157.63;110.98;30.0;Prince Edward Island;Chairs  Chairmats;0.71
652;Xerox1941;Harold Engle;41570;1037.55;104.85;4.65;Prince Edward Island;Paper;0.37
653;GlobalDeluxeStackingChair,Gray;Philip Brown;41991;133.3;50.98;14.19;Prince Edward Island;Chairs  Chairmats;0.56
654;DAXClearChannelPosterFrame;Philip Brown;41991;68.44;14.58;7.4;Prince Edward Island;Office Furnishings;0.48
655;TenexB1RESeriesChairMatsforLowPileCarpets;Philip Brown;41991;256.66;45.98;4.8;Prince Edward Island;Office Furnishings;0.68
